entry_date,avg_next_open_pct
2018-01-30,-1.238558623386108
2018-01-31,-0.043154662859028275
2018-02-01,-0.7415254237288136
2018-02-06,-5.244755244755245
2018-02-12,1.002865329512894
2018-02-13,0.7159371761141673
2018-02-14,0.11464456703110024
2018-02-19,-0.6205578506550601
2018-02-20,1.4384199155559338
2018-02-21,-0.6171393056879981
2018-02-22,0.6297407079827402
2018-02-23,1.0398796040334615
2018-02-26,0.505454507069434
2018-02-27,-0.783457774120172
2018-02-28,-1.4330254851302413
2018-03-02,0.025421373532963493
2018-03-05,1.0399778285872654
2018-03-06,0.7257005555967349
2018-03-07,0.6538091837126314
2018-03-08,0.5392300311815502
2018-03-09,1.2153449032037351
2018-03-12,-0.455000456242984
2018-03-13,-0.6698306777672319
2018-03-14,-0.21074216322736244
2018-03-15,0.29976149727796686
2018-03-16,0.2742611705001676
2018-03-19,0.0199498404012768
2018-03-20,-0.22760940106266275
2018-03-21,0.3827461805476355
2018-03-22,-2.081882727807133
2018-03-26,-0.009759433492655433
2018-03-27,-0.8735763265233838
2018-03-28,0.18718376840382375
2018-03-29,0.8605958564368809
2018-03-30,1.3053691285651838
2018-04-02,-0.16226852418193954
2018-04-03,0.14052096762160887
2018-04-04,0.03608782924471748
2018-04-05,-0.15811252799268907
2018-04-06,0.24243889989932946
2018-04-09,-0.24820613043536283
2018-04-10,0.43763053600033575
2018-04-11,0.245470276587216
2018-04-12,0.33154556251453265
2018-04-13,1.4815588119532221
2018-04-16,0.27899232151665737
2018-04-17,0.8994397281595683
2018-04-18,0.40096112274305
2018-04-19,0.6094807120667711
2018-04-20,1.0834892559378033
2018-04-23,0.6879496469605587
2018-04-24,-0.38355338787793464
2018-04-25,0.32662612052090095
2018-04-26,0.11693432954269112
2018-04-27,4.170049429133925
2018-04-30,0.11410181008779559
2018-05-02,-0.04725683098125716
2018-05-03,-0.3904494580815559
2018-05-04,0.7826396300249021
2018-05-08,-0.7500381116926673
2018-05-09,0.0051686798674750335
2018-05-10,0.5732782039044948
2018-05-11,0.13522770216617425
2018-05-14,0.529722938187568
2018-05-15,-0.7983690069415788
2018-05-16,0.08588634889621262
2018-05-17,-0.2012459862883974
2018-05-18,0.0
2018-05-21,-0.4006477515673744
2018-05-23,0.6178516650372343
2018-05-24,0.888707608909602
2018-05-25,-0.4750279089111554
2018-05-28,-0.05988754598400925
2018-05-29,0.3930044057055796
2018-05-30,0.1771222549983612
2018-05-31,-0.0012077148826704991
2018-06-01,0.622545488750946
2018-06-04,-0.17399253307521498
2018-06-05,0.40407718491749056
2018-06-07,1.6382732167510108
2018-06-08,-0.08407370400183566
2018-06-11,0.32068559215960196
