entry_date,avg_next_open_pct
2018-01-30,-4.123711340206185
2018-02-13,0.9009009009009009
2018-02-20,3.8023809157131194
2018-02-27,-1.2415349887133182
2018-03-02,-1.1259676284306825
2018-03-06,1.079136690647482
2018-03-07,0.6395515952860018
2018-03-09,1.544267475254341
2018-03-12,-0.5402849942935483
2018-03-13,0.154305788108605
2018-03-21,1.639344262295082
2018-03-22,-1.4084507042253522
2018-03-29,0.9650034295308196
2018-03-30,0.8473389355742297
2018-04-03,0.3361547180229569
2018-04-04,-1.023541453428864
2018-04-09,0.14814814814814814
2018-04-10,-0.41261120719865246
2018-04-11,0.8255563531945441
2018-04-13,0.6042296072507553
2018-04-17,1.9690610260352814
2018-04-18,1.5736766809728182
2018-04-19,0.5524861878453038
2018-04-24,-0.2936857562408223
2018-04-25,0.051440329218107
2018-04-30,0.40429575813207475
2018-05-02,-0.339036258044263
2018-05-03,-0.8064516129032258
2018-05-10,0.6206764615179339
2018-05-11,-0.0003027184113337773
2018-05-14,0.8698007287794752
2018-05-15,-3.8599783564655765
2018-05-17,-1.2875536480686696
2018-05-23,0.9174311926605505
2018-05-28,-0.15281166690493714
2018-05-30,0.08888888888888889
2018-06-01,-1.267605633802817
2018-06-04,1.8462195579972165
2018-06-05,0.7362758611148357
2018-06-07,3.0355784007719753
2018-06-08,0.6142281711830169
2018-06-11,0.0
2018-06-14,-0.21325555702178117
2018-06-21,1.1378002528445006
2018-06-28,0.8333333333333334
2018-07-04,-0.0179806654961606
2018-07-06,-1.4446227929373996
2018-07-09,-0.9345794392523363
2018-07-10,-0.6920415224913495
2018-07-12,1.6174127359809165
2018-07-13,0.5542993216336822
2018-07-16,0.0
2018-07-17,-1.3513513513513513
2018-07-18,0.0
2018-07-23,0.6904487917146145
2018-07-24,0.1272264631043257
2018-07-25,0.4213834412177695
2018-07-26,0.8493629876961959
2018-07-27,-0.46367851622874806
2018-07-30,-0.7887931034482759
2018-08-06,0.1366120218579235
2018-08-08,0.7706931558079463
2018-08-09,-0.003969986899043233
2018-08-10,1.046039496790324
2018-08-16,0.4464285714285714
2018-08-17,0.9929351316634554
2018-08-20,0.18726591760299627
2018-08-21,0.5535590698438142
2018-08-22,0.4187266673393199
2018-08-27,1.7241379310344827
2018-08-28,0.0
2018-09-05,0.3875968992248062
2018-09-06,1.040118870728083
2018-09-10,0.6046169806515717
2018-09-11,1.6209488976937925
2018-09-12,1.06951871657754
2018-09-13,0.5747126436781609
2018-09-14,0.17911177361093988
2018-09-17,-0.5882352941176471
2018-09-20,0.7799607684403899
2018-09-21,0.7087275384764685
2018-09-27,0.3238344181914476
2018-09-28,0.04933946735322669
2018-10-01,0.23923444976076555
2018-10-02,1.0498450413223142
2018-10-22,-0.12064805239572561
2018-11-02,-0.0701759452409224
2018-11-06,0.30968381282710356
2018-11-12,0.34782608695652173
2018-11-15,0.0
2018-11-19,-1.0697055388757644
2018-11-27,1.069038045159295
2018-11-28,0.8241471732351622
2018-11-29,-0.6504065040650406
2018-11-30,-0.08583690987124463
2018-12-03,-0.1914621922314066
2018-12-13,0.4913139875441229
2018-12-14,0.1869158878504673
2018-12-18,1.506206127097764
2018-12-24,-1.875
2018-12-27,-0.18975332068311196
2019-01-03,0.7780500976197399
2019-01-04,9.927201300412024
2019-01-07,0.3054737221242486
2019-01-09,-0.4732927653820148
2019-01-11,0.4636964334015998
2019-01-16,-0.8391608391608392
2019-01-23,-0.2711104684788895
2019-01-25,0.0
2019-01-30,0.0
2019-02-01,0.5907244895061202
2019-02-07,0.49019607843137253
2019-02-08,0.7132115258927553
2019-02-11,0.5661111648959595
2019-02-12,1.1126564673157162
2019-02-13,-0.7672634271099744
2019-02-14,-0.05833194667849945
2019-02-15,0.424929178470255
2019-02-20,0.4889797876983198
2019-02-21,-0.6791171477079796
2019-02-27,0.2380952380952381
2019-03-04,-0.0004346030987200938
2019-03-05,1.274426508071368
2019-03-11,1.7628205128205128
2019-03-14,-0.5758157389635317
2019-03-15,0.12666774739973846
2019-03-18,0.07488376430990641
2019-04-01,0.3639407161613406
2019-04-03,-0.3805792534911332
2019-04-05,0.6694586935466513
2019-04-08,3.9473684210526314
2019-04-09,0.2288215689200617
2019-04-10,-0.44913089590871424
2019-04-12,2.4336552706620633
2019-04-15,2.7097705036295596
2019-04-17,-0.6085177861899679
2019-04-18,6.496815286624204
2019-04-23,1.120162932790224
2019-04-24,1.0204081632653061
2019-04-29,0.0
2019-05-03,-0.6863679507467079
2019-05-08,0.0
2019-05-09,1.3806706114398422
2019-05-16,-3.11284046692607
2019-05-17,0.996483001172333
2019-05-24,-0.3508771929824561
2019-05-27,-1.3348237769594948
2019-05-30,-4.774395003903201
2019-06-03,0.43100522636258737
2019-06-05,0.7009345794392523
2019-06-10,0.9925558312655087
2019-06-12,0.1620745542949757
2019-06-19,-0.003667033370003667
2019-06-20,-0.3112033195020747
2019-07-01,0.0
2019-07-02,-0.35164293719837664
2019-07-05,-0.7524794196878715
2019-07-11,-0.22837851256081818
2019-07-15,0.1179839531102017
2019-07-18,0.38248832665496574
2019-07-19,0.16750418760469013
2019-07-25,0.0
2019-07-31,0.0
2019-08-02,0.0
2019-08-14,-0.8148924999480174
2019-08-29,0.0119342639983728
2019-08-30,1.7837753994105785
2019-09-02,0.18346678372099381
2019-09-03,1.380991064175467
2019-09-04,0.7076882549543666
2019-09-05,0.7687237260236562
2019-09-10,0.2145922746781116
2019-09-17,0.9122369464255424
2019-09-26,0.0821120207021822
2019-09-27,1.0782770880690098
2019-10-08,-2.609483827879019
2019-10-11,0.0
2019-10-15,-0.22271714922048996
2019-10-16,0.20408163265306123
2019-10-22,0.0
2019-10-23,-0.5
2019-10-24,0.0
2019-10-25,0.7319206669403931
2019-10-28,0.9440532384121334
2019-10-30,0.8450704225352111
2019-10-31,-0.5970149253731344
2019-11-01,0.17142694363563482
2019-11-04,0.0
2019-11-05,-0.5852253577228299
2019-11-06,0.3831501831501832
2019-11-07,0.136332651670075
2019-11-08,0.0
2019-11-11,0.40214477211796246
2019-11-13,-0.2719208309187358
2019-11-15,0.0
2019-11-26,0.4411764705882353
2019-12-05,3.9619651347068143
2019-12-06,-0.13531799729364005
2019-12-09,-0.3952569169960474
2019-12-10,-0.9497964721845319
2019-12-11,0.26605907077454327
2019-12-12,0.4756818383069158
2019-12-13,0.09709137884745926
2019-12-16,-0.5981514429948467
2019-12-27,1.158603413183028
2020-01-02,-0.3429355281207133
2020-01-07,0.1007001945894129
2020-01-09,2.6098327815030187
2020-01-10,0.8655377614421983
2020-01-13,0.4862263247939558
2020-01-14,0.0
2020-01-15,0.315955766192733
2020-01-16,6.276362859736238
2020-01-20,0.6345177664974619
2020-01-22,2.3622047244094486
2020-02-06,-0.006517630189663039
2020-02-12,-1.4942528735632183
2020-02-13,0.8860647171336737
2020-02-27,9.117112601040166
2020-03-06,-2.380952380952381
2020-03-24,7.673597157300281
2020-03-30,2.382288529975363
2020-04-02,6.0606060606060606
2020-04-16,1.0613207547169812
2020-04-27,2.728743068391867
2020-04-29,-3.077750424245321
2020-05-08,1.1633218763921953
2020-05-11,-0.8309766998258864
2020-05-12,4.031772776507402
2020-05-14,0.579555905129159
2020-05-15,1.5280135823429541
2020-05-19,-0.8663625863463841
2020-05-20,1.3479140325858796
2020-05-21,0.5570046131905163
2020-05-22,1.094890510948905
2020-05-28,-0.5272407732864675
2020-05-29,-1.2738853503184715
2020-06-02,1.8239080297905466
2020-06-03,0.9558278631812227
2020-06-04,0.0
2020-06-09,2.756205915414272
2020-06-10,-0.16514565882096496
2020-06-12,0.7309941520467835
2020-06-17,0.36496350364963503
2020-06-22,3.415344833014236
2020-06-30,0.0
2020-07-03,2.0161290322580645
2020-07-06,0.5950926602459321
2020-07-07,0.8392637802237718
2020-07-08,0.6623641304347826
2020-07-10,18.34319526627219
2020-07-14,2.3894862604540026
2020-07-15,0.7194244604316548
2020-07-16,0.8022003208801284
2020-07-20,4.490617126661637
2020-07-21,0.1180546361269253
2020-07-22,1.669449081803005
2020-07-23,-0.0665828532369884
2020-07-24,-1.118142163789396
2020-07-28,0.00026489879100193
2020-07-29,0.0
2020-07-30,-2.5089605734767026
2020-07-31,1.6526394137180809
2020-08-03,0.9057971014492754
2020-08-04,0.3294594306429257
2020-08-05,0.4618086248040663
2020-08-06,0.39720519012406424
2020-08-07,1.758635104586061
2020-08-10,0.9915445084015718
2020-08-11,0.8660658907415776
2020-08-12,1.1775547115992273
2020-08-13,0.42678022995739684
2020-08-19,0.0
2020-08-24,-0.5882352941176471
2020-08-25,0.136945019904149
2020-08-31,0.22099447513812157
2020-09-01,0.4077482876712329
2020-09-02,0.0
2020-09-03,-2.9418417154906353
2020-09-04,0.9784055072570568
2020-09-07,0.906005883584359
2020-09-08,-2.8634361233480177
2020-09-09,1.1299435028248588
2020-09-10,-0.5517241379310345
2020-09-14,0.7882882882882882
2020-09-16,0.6224112729054347
2020-09-17,-0.29940119760479045
2020-09-18,0.43683025049484675
2020-10-05,0.0
2020-10-06,-0.7365886248745227
2020-10-07,0.9626141552511416
2020-10-21,0.5558362809499747
2020-10-22,1.1111111111111112
2020-10-23,1.3011152416356877
2020-10-26,1.694915254237288
2020-10-28,-1.858736059479554
2020-10-29,-0.3338367379381607
2020-10-30,2.127659574468085
2020-11-03,2.2263450834879404
2020-11-05,0.7440044833516919
2020-11-06,-0.32573289902280134
2020-11-09,4.860478822151036
2020-11-10,0.13108579572615117
2020-11-11,-0.786590640678007
2020-11-12,-1.0256410256410255
2020-11-18,0.0
2020-11-23,0.3497590548733095
2020-11-24,-0.21321961620469082
2020-11-27,1.3846153846153846
2020-12-01,0.3472222222222222
2020-12-07,1.215535780308344
2020-12-09,-0.9956826099159637
2020-12-10,0.3791528656027301
2020-12-11,0.3857482722781172
2020-12-14,0.7751937984496124
2020-12-15,0.5284709340986246
2020-12-17,1.1099855633254243
2020-12-18,1.2090497021935884
2020-12-21,0.6460572057000662
2020-12-22,1.153846153846154
2020-12-28,0.9849167895155266
2021-01-04,-0.9644483619144305
2021-01-05,1.4569463997584888
2021-01-06,5.054151624548736
2021-01-07,0.5598247416017949
2021-01-12,1.702127659574468
2021-01-21,-0.44833202454813414
2021-01-22,-0.4195585738539898
2021-01-25,0.41747083863576706
2021-01-26,0.36666666666666664
2021-02-02,4.0733197556008145
2021-02-04,1.053188224829562
2021-02-05,1.1504437591394112
2021-02-08,0.7360010412876468
2021-02-10,0.6573500678875385
2021-02-15,0.32573289902280134
2021-02-16,1.1811023622047243
2021-02-17,1.183431952662722
